file_name,download_url,downloads,date,topic_name,category,post_url,post#
Linexcutors.mq4,/attachment/file/527222?d=1282030379,281,"FirstPost:Jul 31, 2010 8:00pmJul 31, 2010 8:00pm",Trendlines and SMAs,Rookie Talk,https://www.forexfactory.com/thread/post/3952859#post3952859,6
Phantom_of_the _Pits.pdf,/attachment/file/222732?d=1237855941,5258,"FirstPost:Mar 24, 2009 7:20amMar 24, 2009 7:20am",Traders' Book Club,Rookie Talk,https://www.forexfactory.com/thread/159822-traders-book-club,1
DetailedStatement.zip,/attachment/file/166771?d=1226005218,182,"FirstPost:Nov 7, 2008 12:26amNov 7, 2008 12:26am",domino system,Rookie Talk,https://www.forexfactory.com/thread/post/2332371#post2332371,12
DetailedStatement.zip,/attachment/file/166877?d=1226025870,121,"Nov 7, 2008 5:32amNov 7, 2008 5:32am",domino system,Rookie Talk,https://www.forexfactory.com/thread/post/2332974#post2332974,30
Adv_buy_stop_script.mq4,/attachment/file/167089?d=1226063067,157,"Nov 7, 2008 5:32amNov 7, 2008 5:32am",domino system,Rookie Talk,https://www.forexfactory.com/thread/post/2334106#post2334106,40
Adv_sell_stop_script.mq4,/attachment/file/167090?d=1226063074,157,"Nov 7, 2008 5:32amNov 7, 2008 5:32am",domino system,Rookie Talk,https://www.forexfactory.com/thread/post/2334106#post2334106,40
Close all open and pending orders.mq4,/attachment/file/167091?d=1226063082,157,"Nov 7, 2008 5:32amNov 7, 2008 5:32am",domino system,Rookie Talk,https://www.forexfactory.com/thread/post/2334106#post2334106,40
PivotCustom_4TimeFrames.mq4,/attachment/file/559591?d=1286881722,281,"FirstPost:Oct 12, 2010 11:34amOct 12, 2010 11:34am",Which Pivot points should I use?,Rookie Talk,https://www.forexfactory.com/thread/post/4089965#post4089965,3
Fibonacci Pivots THV.mq4,/attachment/file/577769?d=1289452154,221,"FirstPost:Oct 12, 2010 11:34amOct 12, 2010 11:34am",Which Pivot points should I use?,Rookie Talk,https://www.forexfactory.com/thread/post/4163673#post4163673,10
Fibonacci Pivots THV.ex4,/attachment/file/577770?d=1289452154,221,"FirstPost:Oct 12, 2010 11:34amOct 12, 2010 11:34am",Which Pivot points should I use?,Rookie Talk,https://www.forexfactory.com/thread/post/4163673#post4163673,10
ForexReportWhenTrade.pdf,/attachment/file/3122?d=1137763876,651,"FirstPost:Jan 20, 2006 11:39amJan 20, 2006 11:39am",Best (most active) trading times?,Rookie Talk,https://www.forexfactory.com/thread/post/39266#post39266,2
benseg.ex4,/attachment/file/275921?d=1248133870,325,"FirstPost:Jul 18, 2009 5:09amJul 18, 2009 5:09am",Excellent idea!!!  Simple EA is required,Rookie Talk,https://www.forexfactory.com/thread/post/2888241#post2888241,14
benseg2.ex4,/attachment/file/276224?d=1248176079,317,"FirstPost:Jul 18, 2009 5:09amJul 18, 2009 5:09am",Excellent idea!!!  Simple EA is required,Rookie Talk,https://www.forexfactory.com/thread/post/2889860#post2889860,16
[EA]EGC-ForexFactory.mq4,/attachment/file/276609?d=1248232287,312,"FirstPost:Jul 18, 2009 5:09amJul 18, 2009 5:09am",Excellent idea!!!  Simple EA is required,Rookie Talk,https://www.forexfactory.com/thread/post/2892023#post2892023,18
CurrencyHedge-3.mq4,/attachment/file/306684?d=1252501384,284,"FirstPost:Jul 18, 2009 5:09amJul 18, 2009 5:09am",Excellent idea!!!  Simple EA is required,Rookie Talk,https://www.forexfactory.com/thread/post/3037558#post3037558,20
Trailing Stop.mq4,/attachment/file/231359?d=1239317119,392,"FirstPost:Apr 10, 2009 12:12amApr 10, 2009 12:12am",How do I break even automatically?,Rookie Talk,https://www.forexfactory.com/thread/post/2661796#post2661796,2
TRade Sheet.xls,/attachment/file/544021?d=1284563004,398,"FirstPost:Sep 13, 2010 9:49pmSep 13, 2010 9:49pm",Do you record your trades?,Rookie Talk,https://www.forexfactory.com/thread/post/4024190#post4024190,14
TRade Sheet.xls,/attachment/file/544790?d=1284661312,363,"FirstPost:Sep 13, 2010 9:49pmSep 13, 2010 9:49pm",Do you record your trades?,Rookie Talk,https://www.forexfactory.com/thread/post/4026235#post4026235,20
DMI.mq4,/attachment/file/556801?d=1286404093,304,"FirstPost:Oct 7, 2010 4:28amOct 7, 2010 4:28am",hedge strategy,Rookie Talk,https://www.forexfactory.com/thread/259771-hedge-strategy,1
My report AkuKaya EA.xls,/attachment/file/138491?d=1218381404,497,"Aug 10, 2008 8:17pmAug 10, 2008 8:17pm",AkuKaya EA,Rookie Talk,https://www.forexfactory.com/thread/post/2157195#post2157195,24
Method Explanation.doc,/attachment/file/299203?d=1251757951,879,"FirstPost:Aug 30, 2009 7:18pmAug 30, 2009 7:18pm",Indicators that don't require monitoring,Rookie Talk,https://www.forexfactory.com/thread/post/3009625#post3009625,2
Exit signal idea.doc,/attachment/file/302240?d=1251994479,595,"FirstPost:Aug 30, 2009 7:18pmAug 30, 2009 7:18pm",Indicators that don't require monitoring,Rookie Talk,https://www.forexfactory.com/thread/post/3020916#post3020916,16
ShowYourTrade.mq4,/attachment/file/551661?d=1285702342,118,"FirstPost:Sep 29, 2010 1:32amSep 29, 2010 1:32am",ShowYourTrade /script/,Rookie Talk,https://www.forexfactory.com/thread/258070-showyourtrade-script,1
fxcm.doc,/attachment/file/214196?d=1236287565,163,"Mar 5, 2009 7:18amMar 5, 2009 7:18am",Lets build a system from the ground up..eur/usd,Rookie Talk,https://www.forexfactory.com/thread/post/2583108#post2583108,73
4Stochs v0.1.mq4,/attachment/file/101504?d=1207680390,529,"FirstPost:May 5, 2007 9:24pmMay 5, 2007 9:24pm",Need an alert indicator for a great system!,Rookie Talk,https://www.forexfactory.com/thread/post/1942228#post1942228,6
MT4-LevelStop-Reverse-vB0-4.mq4,/attachment/file/87642?d=1203367355,5405,"FirstPost:Feb 19, 2008 2:43amFeb 19, 2008 2:43am",Stop Reverse System  100 pips/day - Expert Needed !,Rookie Talk,https://www.forexfactory.com/thread/70780-stop-reverse-system-100-pipsday-expert,1
MT4-LevelStop-Reverse-v2.mq4,/attachment/file/405038?d=1264874495,2267,"FirstPost:Feb 19, 2008 2:43amFeb 19, 2008 2:43am",Stop Reverse System  100 pips/day - Expert Needed !,Rookie Talk,https://www.forexfactory.com/thread/post/3416063#post3416063,20
LevelStop-Reverse EA.mq4,/attachment/file/417052?d=1265987007,1095,"Jan 31, 2010 2:11amJan 31, 2010 2:11am",Stop Reverse System  100 pips/day - Expert Needed !,Rookie Talk,https://www.forexfactory.com/thread/post/3459960#post3459960,22
StrategyTester.zip,/attachment/file/417053?d=1265987007,1095,"Jan 31, 2010 2:11amJan 31, 2010 2:11am",Stop Reverse System  100 pips/day - Expert Needed !,Rookie Talk,https://www.forexfactory.com/thread/post/3459960#post3459960,22
LevelStop-Reverse EA 1.1.mq4,/attachment/file/417718?d=1266106155,1194,"Jan 31, 2010 2:11amJan 31, 2010 2:11am",Stop Reverse System  100 pips/day - Expert Needed !,Rookie Talk,https://www.forexfactory.com/thread/post/3462043#post3462043,23
b-clock modified aph3xx.mq4,/attachment/file/367114?d=1259161239,495,"FirstPost:Nov 25, 2009 10:02pmNov 25, 2009 10:02pm",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/208170-gbpusd-5-min-breakout,1
ant-GUBreakout_V.0.4.1-4.ex4,/attachment/file/367116?d=1259161265,495,"FirstPost:Nov 25, 2009 10:02pmNov 25, 2009 10:02pm",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/208170-gbpusd-5-min-breakout,1
Generic Breakout Version 5.5_corrected.mq4,/attachment/file/371021?d=1259683873,432,"FirstPost:Nov 25, 2009 10:02pmNov 25, 2009 10:02pm",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3273663#post3273663,20
GU BreakOut.numbers.zip,/attachment/file/375741?d=1260347921,214,"Dec 8, 2009 11:13pmDec 8, 2009 11:13pm",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3292471#post3292471,92
Daily_Breakout.mq4,/attachment/file/382222?d=1261353563,174,"Dec 21, 2009 6:59amDec 21, 2009 6:59am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3319185#post3319185,221
Cain_System.mq4,/attachment/file/383503?d=1261604019,132,"Dec 23, 2009 8:43amDec 23, 2009 8:43am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325054#post3325054,292
Cain_System.mq4,/attachment/file/383519?d=1261606593,130,"Dec 23, 2009 8:43amDec 23, 2009 8:43am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325110#post3325110,295
Cain_System.mq4,/attachment/file/383524?d=1261607622,146,"Dec 23, 2009 8:43amDec 23, 2009 8:43am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325132#post3325132,297
Cain_System.ex4,/attachment/file/383525?d=1261607622,146,"Dec 23, 2009 8:43amDec 23, 2009 8:43am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325132#post3325132,297
Cain_System.mq4,/attachment/file/383580?d=1261629321,144,"Dec 24, 2009 8:49amDec 24, 2009 8:49am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325444#post3325444,306
Cain_System.ex4,/attachment/file/383581?d=1261629321,144,"Dec 24, 2009 8:49amDec 24, 2009 8:49am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325444#post3325444,306
Cain_System.mq4,/attachment/file/383651?d=1261650095,209,"Dec 24, 2009 8:49amDec 24, 2009 8:49am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325756#post3325756,309
Cain_System.ex4,/attachment/file/383652?d=1261650095,209,"Dec 24, 2009 8:49amDec 24, 2009 8:49am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3325756#post3325756,309
ADR_no_sunday_bar.v1.mq4,/attachment/file/387456?d=1262770909,160,"Jan 5, 2010 11:37amJan 5, 2010 11:37am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3343187#post3343187,360
Spread.mq4,/attachment/file/387457?d=1262770909,160,"Jan 5, 2010 11:37amJan 5, 2010 11:37am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3343187#post3343187,360
trend.ex4,/attachment/file/391848?d=1263416970,140,"Jan 12, 2010 1:35amJan 12, 2010 1:35am",GbpUsd 5 min breakout,Rookie Talk,https://www.forexfactory.com/thread/post/3363581#post3363581,434
01 Buy.mq4,/attachment/file/149797?d=1221864009,369,"Sep 18, 2008 10:06pmSep 18, 2008 10:06pm",Trading In The Dark,Rookie Talk,https://www.forexfactory.com/thread/post/2231457#post2231457,51
01 Sell.mq4,/attachment/file/149798?d=1221864009,369,"Sep 18, 2008 10:06pmSep 18, 2008 10:06pm",Trading In The Dark,Rookie Talk,https://www.forexfactory.com/thread/post/2231457#post2231457,51
EJ.doc,/attachment/file/199529?d=1233595797,234,"Jan 30, 2009 7:03pmJan 30, 2009 7:03pm",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2509707#post2509707,39
GU.doc,/attachment/file/199531?d=1233595872,234,"Jan 30, 2009 7:03pmJan 30, 2009 7:03pm",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2509707#post2509707,39
AUD$.doc,/attachment/file/199532?d=1233595949,234,"Jan 30, 2009 7:03pmJan 30, 2009 7:03pm",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2509707#post2509707,39
ECHF.doc,/attachment/file/199533?d=1233596063,234,"Jan 30, 2009 7:03pmJan 30, 2009 7:03pm",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2509707#post2509707,39
AL Trade Inc Statement.doc,/attachment/file/199537?d=1233596657,198,"Jan 30, 2009 7:03pmJan 30, 2009 7:03pm",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2509739#post2509739,40
#Signal_Bars_v7.ex4,/attachment/file/204257?d=1234391975,222,"Feb 3, 2009 4:39amFeb 3, 2009 4:39am",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2532549#post2532549,58
0_HighLow_Custom.mq4,/attachment/file/205594?d=1234640341,336,"Feb 12, 2009 3:42pmFeb 12, 2009 3:42pm",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2539385#post2539385,74
0_HighLow_Custom.ex4,/attachment/file/205595?d=1234640341,336,"Feb 12, 2009 3:42pmFeb 12, 2009 3:42pm",sell high buy low,Rookie Talk,https://www.forexfactory.com/thread/post/2539385#post2539385,74
formula sample.zip,/attachment/file/453361?d=1270694890,473,"FirstPost:Edited Feb 17, 2012 10:45amApr 8, 2010 8:48am|Edited                    Feb 17, 2012 10:45am",Position management help,Rookie Talk,https://www.forexfactory.com/thread/230333-position-management-help,1
formula.xls,/attachment/file/454991?d=1270842865,454,"FirstPost:Edited Feb 17, 2012 10:45amApr 8, 2010 8:48am|Edited                    Feb 17, 2012 10:45am",Position management help,Rookie Talk,https://www.forexfactory.com/thread/post/3625343#post3625343,4
Position Size Calculator $.xls,/attachment/file/526914?d=1281985250,624,"FirstPost:Edited Feb 17, 2012 10:45amApr 8, 2010 8:48am|Edited                    Feb 17, 2012 10:45am",Position management help,Rookie Talk,https://www.forexfactory.com/thread/post/3950814#post3950814,5
Position Size Calculator CHF.xls,/attachment/file/526915?d=1281985250,624,"FirstPost:Edited Feb 17, 2012 10:45amApr 8, 2010 8:48am|Edited                    Feb 17, 2012 10:45am",Position management help,Rookie Talk,https://www.forexfactory.com/thread/post/3950814#post3950814,5
MACD  NO Histogram.mq4,/attachment/file/523552?d=1281524943,411,"FirstPost:Aug 11, 2010 5:06pmAug 11, 2010 5:06pm",MACD. How to get the lines in MT4,Rookie Talk,https://www.forexfactory.com/thread/post/3938262#post3938262,2
forex_8th_august_2010.pdf,/attachment/file/521294?d=1281245968,235,"FirstPost:Nov 24, 2009 1:00pmNov 24, 2009 1:00pm",Which are 'predictable' pairs,Rookie Talk,https://www.forexfactory.com/thread/post/3929763#post3929763,17
week 8 August 2010_part II.pdf,/attachment/file/521295?d=1281245968,235,"FirstPost:Nov 24, 2009 1:00pmNov 24, 2009 1:00pm",Which are 'predictable' pairs,Rookie Talk,https://www.forexfactory.com/thread/post/3929763#post3929763,17
SDX-SweetSpots1[1].mq4,/attachment/file/509903?d=1279437307,282,"Mar 4, 2010 2:31amMar 4, 2010 2:31am",Poll: What is the best way to make a few pips a day??,Rookie Talk,https://www.forexfactory.com/thread/post/3881603#post3881603,33
Fine-tuned entry cable.doc,/attachment/file/119615?d=1212875215,832,"FirstPost:Edited Jul 27, 2010 2:02pmJun 5, 2008 4:33am|Edited                    Jul 27, 2010 2:02pm",Is it possible to make 2% in month with 50k,Rookie Talk,https://www.forexfactory.com/thread/post/2042721#post2042721,20
statement.pdf,/attachment/file/3772?d=1140766580,561,"Feb 23, 2006 6:28amFeb 23, 2006 6:28am",5% per day is achievable,Rookie Talk,https://www.forexfactory.com/thread/post/44045#post44045,106
five_percent_a_day.zip,/attachment/file/15789?d=1165344901,394,"Dec 6, 2006 12:55amDec 6, 2006 12:55am",5% per day is achievable,Rookie Talk,https://www.forexfactory.com/thread/post/153519#post153519,121
untitled.zip,/attachment/file/11083?d=1159811593,506,"FirstPost:Oct 2, 2006 11:53pmOct 2, 2006 11:53pm",GBP/AUD going up 200 points?,Rookie Talk,https://www.forexfactory.com/thread/8606-gbpaud-going-up-200-points,1
Test Tdion MM theory.xls,/attachment/file/127623?d=1215336987,399,"May 19, 2008 2:04pmMay 19, 2008 2:04pm",Odds staked against us?,Rookie Talk,https://www.forexfactory.com/thread/post/2093339#post2093339,31
Martingale comparison testing.xls,/attachment/file/127627?d=1215338303,331,"May 19, 2008 2:04pmMay 19, 2008 2:04pm",Odds staked against us?,Rookie Talk,https://www.forexfactory.com/thread/post/2093346#post2093346,32
Test Tdion MM theory.xls,/attachment/file/127759?d=1215389647,338,"Jul 7, 2008 4:24amJul 7, 2008 4:24am",Odds staked against us?,Rookie Talk,https://www.forexfactory.com/thread/post/2093895#post2093895,43
Auto-Pivot Plotter  V1-41.mq4,/attachment/file/465906?d=1272441763,640,"FirstPost:Apr 28, 2010 1:36amApr 28, 2010 1:36am",Pivot points help?,Rookie Talk,https://www.forexfactory.com/thread/post/3678360#post3678360,4
PerkyAsctrend.mq4,/attachment/file/219044?d=1237179618,235,"FirstPost:Edited 11:02amMar 16, 2009 11:00am|Edited                    11:02am",GBP/JPY H4,Rookie Talk,https://www.forexfactory.com/thread/158188-gbpjpy-h4,1
PerkyPro_v4 EA.mq4,/attachment/file/222787?d=1237867232,215,"FirstPost:Edited 11:02amMar 16, 2009 11:00am|Edited                    11:02am",GBP/JPY H4,Rookie Talk,https://www.forexfactory.com/thread/post/2624048#post2624048,4
PB vs IPB.doc,/attachment/file/473057?d=1273623751,332,"FirstPost:May 12, 2010 6:22amMay 12, 2010 6:22am",Charts Library,Rookie Talk,https://www.forexfactory.com/thread/236148-charts-library,1
Stochastic_DivergenceMTF.mq4,/attachment/file/467755?d=1272713325,499,"FirstPost:Apr 26, 2010 10:47pmApr 26, 2010 10:47pm",I am a victim of flat market :(,Rookie Talk,https://www.forexfactory.com/thread/post/3688510#post3688510,15
Candle Sticks reconize.mq4,/attachment/file/483623?d=1275423095,1704,"FirstPost:Jun 2, 2010 2:10amJun 2, 2010 2:10am",Candle trading pattern seems too good to be true,Rookie Talk,https://www.forexfactory.com/thread/post/3769147#post3769147,2
Pattern Recognition.mq4,/attachment/file/484175?d=1275490890,643,"Jun 2, 2010 6:48pmJun 2, 2010 6:48pm",Candle trading pattern seems too good to be true,Rookie Talk,https://www.forexfactory.com/thread/post/3771590#post3771590,22
TimeWarp.doc,/attachment/file/483066?d=1275330456,453,"FirstPost:Jun 1, 2010 12:32amJun 1, 2010 12:32am",Laguerre vs MACD,Rookie Talk,https://www.forexfactory.com/thread/239189-laguerre-vs-macd,1
lot_Calculator.mq4,/attachment/file/475563?d=1274092186,181,"FirstPost:May 17, 2010 3:37pmMay 17, 2010 3:37pm",money management,Rookie Talk,https://www.forexfactory.com/thread/post/3729768#post3729768,5
Lot-Calculator.xls,/attachment/file/475608?d=1274096638,202,"FirstPost:May 17, 2010 3:37pmMay 17, 2010 3:37pm",money management,Rookie Talk,https://www.forexfactory.com/thread/post/3729939#post3729939,9
osaze.tpl,/attachment/file/156976?d=1223894650,1143,"FirstPost:Edited Apr 24, 2010 1:08amOct 13, 2008 2:50pm|Edited                    Apr 24, 2010 1:08am",Rock Solid 10 pip day strategies,Rookie Talk,https://www.forexfactory.com/thread/post/2276685#post2276685,5
# Fisher_m11.mq4,/attachment/file/156977?d=1223894661,1143,"FirstPost:Edited Apr 24, 2010 1:08amOct 13, 2008 2:50pm|Edited                    Apr 24, 2010 1:08am",Rock Solid 10 pip day strategies,Rookie Talk,https://www.forexfactory.com/thread/post/2276685#post2276685,5
# FN Signal.mq4,/attachment/file/156978?d=1223894661,1143,"FirstPost:Edited Apr 24, 2010 1:08amOct 13, 2008 2:50pm|Edited                    Apr 24, 2010 1:08am",Rock Solid 10 pip day strategies,Rookie Talk,https://www.forexfactory.com/thread/post/2276685#post2276685,5
# Solar_Wind_clean_X.mq4,/attachment/file/156979?d=1223894670,1143,"FirstPost:Edited Apr 24, 2010 1:08amOct 13, 2008 2:50pm|Edited                    Apr 24, 2010 1:08am",Rock Solid 10 pip day strategies,Rookie Talk,https://www.forexfactory.com/thread/post/2276685#post2276685,5
